n,algorithm,comparisons,swaps
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,dual_pivot_quick_sort,52780,40526
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,dual_pivot_quick_sort,52780,40526
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_dual_pivot_quick_sort,85085,49498
6100,dual_pivot_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,dual_pivot_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,quick_sort,86506,46188
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_dual_pivot_quick_sort,85085,49498
6100,quick_sort,86506,46188
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,dual_pivot_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,dual_pivot_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,quick_sort,86506,46188
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,dual_pivot_quick_sort,52780,40526
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_dual_pivot_quick_sort,85085,49498
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,quick_sort,86506,46188
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,quick_sort,86506,46188
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,quick_sort,86506,46188
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_dual_pivot_quick_sort,85085,49498
6100,dual_pivot_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_dual_pivot_quick_sort,85085,49498
6100,quick_sort,86506,46188
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,quick_sort,86506,46188
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,dual_pivot_quick_sort,52780,40526
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_dual_pivot_quick_sort,85085,49498
6100,dual_pivot_quick_sort,52780,40526
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_dual_pivot_quick_sort,85085,49498
6100,quick_sort,86506,46188
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,dual_pivot_quick_sort,52780,40526
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_dual_pivot_quick_sort,85085,49498
6100,quick_sort,86506,46188
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,quick_sort,86506,46188
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,dual_pivot_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,dual_pivot_quick_sort,52780,40526
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_dual_pivot_quick_sort,85085,49498
6100,quick_sort,86506,46188
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,dual_pivot_quick_sort,52780,40526
6100,select_dual_pivot_quick_sort,85085,49498
6100,select_quick_sort,52780,40526
6100,dual_pivot_quick_sort,52780,40526
6100,quick_sort,86506,46188
6100,select_dual_pivot_quick_sort,85085,49498
6200,quick_sort,95749,48208
6200,select_quick_sort,53883,41597
6200,dual_pivot_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,quick_sort,95749,48208
6200,dual_pivot_quick_sort,53883,41597
6200,select_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,dual_pivot_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,select_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,quick_sort,95749,48208
6200,dual_pivot_quick_sort,53883,41597
6200,select_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,quick_sort,95749,48208
6200,dual_pivot_quick_sort,53883,41597
6200,select_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,dual_pivot_quick_sort,53883,41597
6200,select_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,select_dual_pivot_quick_sort,97972,78734
6200,select_quick_sort,53883,41597
6200,dual_pivot_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,select_dual_pivot_quick_sort,97972,78734
6200,dual_pivot_quick_sort,53883,41597
6200,select_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,select_dual_pivot_quick_sort,97972,78734
6200,select_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,dual_pivot_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,quick_sort,95749,48208
6200,select_quick_sort,53883,41597
6200,dual_pivot_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,dual_pivot_quick_sort,53883,41597
6200,select_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,select_dual_pivot_quick_sort,97972,78734
6200,select_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,dual_pivot_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,select_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,dual_pivot_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,select_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,dual_pivot_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,quick_sort,95749,48208
6200,select_quick_sort,53883,41597
6200,dual_pivot_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,select_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,dual_pivot_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,select_quick_sort,53883,41597
6200,dual_pivot_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,select_dual_pivot_quick_sort,97972,78734
6200,select_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,dual_pivot_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,select_quick_sort,53883,41597
6200,dual_pivot_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,select_dual_pivot_quick_sort,97972,78734
6200,select_quick_sort,53883,41597
6200,dual_pivot_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,select_dual_pivot_quick_sort,97972,78734
6200,dual_pivot_quick_sort,53883,41597
6200,select_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,select_dual_pivot_quick_sort,97972,78734
6200,select_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,dual_pivot_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,dual_pivot_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,select_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,select_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,dual_pivot_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,dual_pivot_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,select_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,dual_pivot_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,select_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,dual_pivot_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,select_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,quick_sort,95749,48208
6200,select_quick_sort,53883,41597
6200,dual_pivot_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,select_quick_sort,53883,41597
6200,dual_pivot_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,select_dual_pivot_quick_sort,97972,78734
6200,select_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,dual_pivot_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,quick_sort,95749,48208
6200,select_quick_sort,53883,41597
6200,dual_pivot_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,quick_sort,95749,48208
6200,dual_pivot_quick_sort,53883,41597
6200,select_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,dual_pivot_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,select_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,quick_sort,95749,48208
6200,select_quick_sort,53883,41597
6200,dual_pivot_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,select_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,dual_pivot_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,dual_pivot_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,select_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,select_quick_sort,53883,41597
6200,dual_pivot_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,select_dual_pivot_quick_sort,97972,78734
6200,select_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,dual_pivot_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,quick_sort,95749,48208
6200,dual_pivot_quick_sort,53883,41597
6200,select_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,select_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,dual_pivot_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,quick_sort,95749,48208
6200,select_quick_sort,53883,41597
6200,dual_pivot_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,select_quick_sort,53883,41597
6200,quick_sort,95749,48208
6200,dual_pivot_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,quick_sort,95749,48208
6200,dual_pivot_quick_sort,53883,41597
6200,select_quick_sort,53883,41597
6200,select_dual_pivot_quick_sort,97972,78734
6200,quick_sort,95749,48208
