n,c,error_inverse,error_gauss
5,1000.0,2.691634922040835e-14,2.683452917061095e-14
5,1000.0,4.075205147221308e-14,4.6505412413025325e-14
5,1000.0,9.705660865943342e-15,5.807219962959751e-15
5,1000.0,1.5570061558508114e-14,1.6047543192320725e-14
5,1000.0,3.9034690022431885e-14,2.1615275326709255e-14
5,1000.0,1.4223339240274363e-14,1.9892519990727418e-14
5,1000.0,6.667441578261697e-15,1.1689757495641633e-14
5,1000.0,2.5552356347686015e-14,1.909176907590539e-14
5,1000.0,7.753141361915253e-15,9.625063768977978e-15
5,1000.0,4.8322130328186015e-15,1.0463932991216852e-14
5,1000.0,3.671573174930503e-14,3.6633995345952184e-14
5,1000.0,9.631848609914911e-15,1.1429906450867653e-14
5,1000.0,6.937072899199672e-15,1.2810453551270486e-14
5,1000.0,4.339393007640025e-14,4.608348416260242e-14
5,1000.0,4.275278444918412e-14,2.3821981733125506e-14
5,1000.0,1.2093993244139457e-14,1.883561337896472e-14
5,1000.0,1.6549995983505572e-14,1.538370149106851e-14
5,1000.0,7.144352018071917e-15,8.806525293470786e-15
5,1000.0,2.1577663613625003e-14,1.7682336377988855e-14
5,1000.0,2.8172945621259585e-14,2.4795036118209986e-14
5,1000.0,2.164411037108771e-14,1.9777868323578886e-14
5,1000.0,2.085328688727709e-15,3.3217754156142013e-15
5,1000.0,1.4564585905691206e-14,2.6207660495612814e-14
5,1000.0,2.9256009334234184e-15,2.0495571034498862e-15
5,1000.0,2.0167958337255382e-14,2.3914111173948582e-14
5,1000.0,2.6120789760016225e-14,3.1941407768678025e-14
5,1000.0,9.410605579471166e-15,1.0054477858351106e-14
5,1000.0,4.104703377994994e-14,4.111187490777966e-14
5,1000.0,3.0315391380987952e-15,1.1581281250803061e-14
5,1000.0,2.658032519509973e-14,2.384432376720744e-14
5,1000.0,3.213131976293534e-15,1.762424413785662e-15
5,1000.0,4.450872889935485e-15,3.147634021215005e-15
5,1000.0,2.0333515711446645e-14,1.979113844539679e-14
5,1000.0,2.3447111242322334e-14,2.2189578516840055e-14
5,1000.0,2.0409752595314705e-14,3.2863951772411704e-14
5,1000.0,6.464086097790611e-14,5.894075645515511e-14
5,1000.0,5.549098591844456e-14,6.075669509089984e-14
5,1000.0,2.5343646339709348e-14,2.139454789176852e-14
5,1000.0,1.546808044178504e-14,1.8293160644771336e-14
5,1000.0,1.5928199141158193e-14,1.979574664035674e-14
5,1000.0,6.044346174157144e-15,1.2906121808561106e-14
5,1000.0,9.374911498405516e-15,1.0676051463569858e-14
5,1000.0,3.3325189318763902e-15,4.309610647993296e-15
5,1000.0,5.77508094822463e-15,2.834006014686882e-15
5,1000.0,4.348901033901985e-15,3.076740298213702e-15
5,1000.0,5.611186227495362e-15,3.1776437161565094e-15
5,1000.0,8.412531364556094e-15,5.874748045952207e-16
5,1000.0,7.78930448581971e-15,3.591018046464641e-15
5,1000.0,6.846035241761713e-15,2.5693928661394587e-15
5,1000.0,2.302764209574146e-14,1.4967189968732835e-14
5,1000.0,1.889291674888253e-14,7.241173820169567e-15
5,1000.0,4.284310230398314e-14,4.1790186826856096e-14
5,1000.0,2.7286201331605437e-14,6.585971745726789e-15
5,1000.0,1.948433500629703e-14,1.4477921234712465e-14
5,1000.0,1.2933597912109202e-14,1.242835047876152e-14
5,1000.0,1.7224994839329788e-14,3.1108916692225424e-14
5,1000.0,9.950472570011549e-15,4.4530878056684645e-15
5,1000.0,2.1769036094398417e-14,1.9224177697482926e-14
5,1000.0,1.3790024726766813e-14,1.3033091514169396e-14
5,1000.0,2.909530027605804e-14,2.976027318110942e-14
5,1000.0,1.1729336804378347e-14,9.48055058467698e-15
5,1000.0,4.019145357922993e-14,4.500176424877944e-14
5,1000.0,9.644509395862112e-15,1.3405684427535274e-14
5,1000.0,1.2519949163544708e-14,9.203474327562723e-15
5,1000.0,4.399341913460666e-15,1.2822955779850628e-15
5,1000.0,2.6187381916136347e-14,2.701781963602814e-14
5,1000.0,7.661665100339386e-15,1.0942541964792016e-14
5,1000.0,4.0261530411714306e-14,5.131308617061613e-14
5,1000.0,1.8899635390241636e-14,1.8992538263055385e-14
5,1000.0,4.737674318045364e-15,6.424729322367554e-15
5,1000.0,1.896864042657298e-14,1.6623638911799874e-14
5,1000.0,1.643520108514008e-14,1.4629015784568187e-14
5,1000.0,1.8390937396006697e-14,1.943911429934084e-14
5,1000.0,2.4087695127416602e-14,1.595696019556081e-14
5,1000.0,9.129382225919161e-15,6.710377526350278e-15
5,1000.0,1.0296742478167742e-14,9.941549711331605e-15
5,1000.0,4.125789526923561e-15,3.2527829456139273e-15
5,1000.0,1.4535020164399573e-14,1.5536459578562755e-14
5,1000.0,3.4005317505936266e-14,3.1834413508258685e-14
5,1000.0,1.111864940581579e-14,1.0877806331831016e-14
5,1000.0,9.14556956489789e-15,8.962326510666786e-15
5,1000.0,8.200633644425975e-15,2.7447443678529814e-15
5,1000.0,1.464821375527116e-14,4.907135532250091e-15
5,1000.0,1.9156929656657664e-14,2.519394253929162e-14
5,1000.0,1.1790129442090852e-14,3.914539958145549e-15
5,1000.0,2.1501038978906862e-14,1.9226678094960235e-14
5,1000.0,6.550880341146756e-15,9.444598819318157e-15
5,1000.0,4.463041323674983e-15,5.573275351449751e-16
5,1000.0,1.7880657966503628e-14,1.7975398788015737e-14
5,1000.0,8.444704010915923e-15,6.202163323457356e-15
5,1000.0,1.47394807675802e-14,1.784995573156322e-14
5,1000.0,3.9970495972640295e-14,3.633107097952227e-14
5,1000.0,9.632872321740298e-15,4.12668569089755e-15
5,1000.0,3.6758141390208355e-14,3.834087342975803e-14
5,1000.0,4.053053107266465e-14,4.23147345631285e-14
5,1000.0,1.2257183991412615e-14,9.83484660487449e-15
5,1000.0,9.541202673798767e-15,1.0904402336675525e-14
5,1000.0,1.976695897494813e-14,1.931634922567469e-14
5,1000.0,9.40169476371225e-15,5.787659819646211e-15
5,1000.0,9.486399367168544e-15,1.1700086279986728e-14
5,1000.0,3.554975038517158e-14,2.5021382788873613e-14
5,1000.0,9.232490779819883e-15,7.1658854686096e-15
5,1000.0,1.7831163390237013e-14,2.21060989154981e-14
5,1000.0,1.9098482302054633e-14,1.7444426748095304e-14
5,1000.0,7.435013647153742e-15,5.277940006822452e-16
5,1000.0,4.6756077504360104e-15,8.16629222934872e-15
5,1000.0,1.0993786947234073e-14,1.2438858701576531e-14
5,1000.0,1.3153589549533558e-14,3.043161612015055e-14
5,1000.0,1.687334470268353e-14,2.1783922455235183e-14
5,1000.0,6.383154843387809e-15,9.183900147001765e-15
5,1000.0,2.6246386141414755e-14,2.4372872492480447e-14
5,1000.0,9.679846032244236e-15,5.242322174918001e-15
5,1000.0,2.450551701351137e-15,1.8788700196831147e-15
5,1000.0,1.1663578486269275e-14,1.1442516713732929e-14
5,1000.0,9.556821463870269e-15,1.1523451837534812e-14
5,1000.0,1.1201264525731098e-14,1.2402339124406413e-14
5,1000.0,1.0803787839862645e-14,8.017624524396062e-15
5,1000.0,9.887469487682007e-15,1.7037203422414398e-14
5,1000.0,1.6504651808933463e-14,1.8300301542604845e-14
5,1000.0,2.7596669702369524e-14,2.792421686847015e-14
5,1000.0,1.7316347502744968e-14,1.8890176422849942e-14
5,1000.0,4.242902890651563e-14,4.598939914533968e-14
5,1000.0,3.568060589565792e-14,2.6168783338965202e-14
5,1000.0,2.2942322957286132e-14,3.0678256687018344e-14
5,1000.0,3.892613552291724e-14,3.549061943848972e-14
5,1000.0,1.0995132274107485e-14,1.7833651748903425e-14
5,1000.0,2.0956352895908497e-14,1.5899308534893724e-14
5,1000.0,1.822065070084663e-14,1.117967574086807e-14
5,1000.0,1.1716298829825539e-14,1.1870459721711473e-14
5,1000.0,3.414407838529065e-14,3.1778609304708546e-14
5,1000.0,1.0490755789724895e-14,9.088109637137964e-15
5,1000.0,9.300462260419314e-15,1.0861136571026397e-14
5,1000.0,1.6511521094205152e-14,1.1093789342501195e-14
5,1000.0,3.5916941733647775e-14,2.909826560943109e-14
5,1000.0,3.190032237666424e-15,5.5679649401900655e-15
5,1000.0,1.7372915193989727e-14,1.7112927426704544e-14
5,1000.0,1.9355616876007174e-14,1.7992464922296575e-14
5,1000.0,3.188439915255787e-14,2.7314374638166022e-14
5,1000.0,1.2809876230755929e-14,3.519599608236525e-15
5,1000.0,5.173210435466821e-15,4.714462430076414e-15
5,1000.0,1.9987961513100363e-14,2.0711894173618842e-14
5,1000.0,1.472475533922364e-14,1.1707879528055712e-14
5,1000.0,1.3486079745019792e-14,1.0915474289847352e-14
5,1000.0,2.4436308898598052e-14,2.1307317449794948e-14
5,1000.0,1.0616542140630387e-14,2.045788901339408e-14
5,1000.0,5.836496399113674e-14,5.97831955780771e-14
5,1000.0,8.788591660923399e-15,1.4931901221860652e-14
5,1000.0,6.459170312422197e-15,7.053018902935907e-15
5,1000.0,5.5433381142311014e-15,6.298008605157982e-15
5,1000.0,2.7659307762186262e-14,2.5482895660153943e-14
5,1000.0,6.00095828375262e-15,1.6594027833190753e-15
5,1000.0,1.4085750900267963e-14,8.28675701342142e-15
5,1000.0,1.0585730564615968e-14,1.5805146832584273e-14
5,1000.0,4.324480436956781e-14,4.9157385870633097e-14
5,1000.0,1.959542065908911e-14,1.2661508293770188e-14
5,1000.0,4.842659971340481e-15,3.132324617386636e-15
5,1000.0,3.7881649091319546e-14,3.380146885130683e-14
5,1000.0,2.2753668102012693e-14,2.6475688449155776e-14
5,1000.0,2.3646238804948516e-14,2.480487701619267e-14
5,1000.0,1.9640846300869777e-14,2.1953014565707065e-14
5,1000.0,3.328966296638932e-14,3.4391835074124125e-14
5,1000.0,1.3139338229439808e-14,9.519345108616186e-15
5,1000.0,1.4991875555072536e-14,3.645222495713065e-14
5,1000.0,1.7447959310077028e-14,1.8705330623901426e-14
5,1000.0,4.5694276498269336e-14,5.824236759413105e-14
5,1000.0,2.288352528888464e-14,2.314062754605713e-14
5,1000.0,7.19643789855505e-15,1.870981097424087e-15
5,1000.0,8.521422787633184e-15,6.06795540121965e-15
5,1000.0,2.1914801370273744e-14,2.0740677722252302e-14
5,1000.0,7.829237352769515e-15,8.188600426433445e-16
5,1000.0,1.2049475075949458e-14,1.1517246251292586e-14
5,1000.0,9.79415571016078e-15,7.039899599462343e-15
5,1000.0,3.008393026563792e-14,2.7007689749994365e-14
5,1000.0,4.689422248464467e-14,5.1828464297269393e-14
5,1000.0,3.5557412159923494e-14,3.6195109575795213e-14
5,1000.0,6.617711552448492e-15,2.5023156146241385e-15
5,1000.0,1.0216465069780992e-14,7.357688469947062e-15
5,1000.0,9.154191108308302e-15,1.0102419493020887e-15
5,1000.0,9.970272554908553e-15,8.5034676882329e-15
5,1000.0,2.305503151023476e-14,2.4543714241112634e-14
5,1000.0,1.4299396722704292e-14,1.1769201935369043e-14
5,1000.0,2.662628694135625e-14,2.4670744444042858e-14
5,1000.0,2.3534423772784148e-14,2.0808494057095274e-14
5,1000.0,2.102212500833648e-14,2.754454150531972e-14
5,1000.0,5.262194799005555e-14,4.780739460767766e-14
5,1000.0,3.393724976515741e-15,1.2276777733324845e-14
5,1000.0,9.701596093127253e-15,1.22583906644913e-14
5,1000.0,3.0783423500266184e-15,1.0648885158809838e-15
5,1000.0,2.136993315906188e-14,2.0544946300257764e-14
5,1000.0,1.2495016362716517e-14,8.912263034406054e-15
5,1000.0,3.2168891747000526e-14,4.098963855176469e-14
5,1000.0,1.9732758114797116e-14,1.6833558682486088e-14
5,1000.0,4.11045587738476e-14,1.8747982213628673e-14
5,1000.0,2.3302679444630657e-14,3.1382609647146056e-14
5,1000.0,1.786210494641206e-14,2.1451623442046568e-14
5,1000.0,1.0480881692492567e-14,2.116820057747387e-14
5,1000.0,8.78410253195682e-15,9.282287820491034e-15
5,1000.0,3.010911742778235e-14,3.0587319320454714e-14
5,1000.0,4.725952219296117e-15,1.9331912834700405e-15
5,1000.0,3.2824809711351684e-14,3.758222190509692e-14
5,1000.0,2.001316737284898e-14,1.2045177940243015e-14
5,1000.0,3.574849180676073e-15,1.1947155311555418e-15
5,1000.0,8.812681550981438e-15,4.966061220874334e-15
5,1000.0,6.905551514586663e-15,7.911770524306636e-15
5,1000.0,9.860380650283726e-15,1.6073330285285666e-15
5,1000.0,1.9921992424905856e-14,1.4719731939823706e-14
5,1000.0,1.2865180864515023e-14,1.0339747297689514e-14
5,1000.0,4.3301316868827e-14,4.279076651582416e-14
5,1000.0,8.722707968777046e-15,8.230639722151273e-15
5,1000.0,1.6027868036180684e-14,2.125837931448414e-14
5,1000.0,3.04712839605824e-14,2.9813984585443506e-14
5,1000.0,9.953940410498702e-15,1.2470824442433373e-14
5,1000.0,1.8492730008698655e-14,1.9295918907971247e-14
5,1000.0,1.5623169487549457e-14,1.9279622998626148e-14
5,1000.0,1.9275978499687424e-14,1.2728792918854504e-14
5,1000.0,8.748106570438737e-15,7.851404292377537e-15
5,1000.0,2.3353772893200295e-14,1.5430742155827995e-14
5,1000.0,1.6436101027705308e-14,1.0101443366684678e-14
5,1000.0,2.1527107069276248e-14,2.160940102931078e-14
5,1000.0,2.3914523511092645e-14,2.08892526173947e-14
5,1000.0,2.7965810594320817e-14,1.8245122933575812e-14
5,1000.0,2.0977340147054864e-14,1.9754920536003705e-14
5,1000.0,2.5431281492205134e-14,1.2681157704233162e-14
5,1000.0,2.034127344955905e-14,1.734337519517962e-14
5,1000.0,2.9297142746623786e-14,2.9762302567852043e-14
5,1000.0,3.571813683506856e-14,3.698519340460267e-14
5,1000.0,2.3012435473808077e-14,1.656585200326528e-14
5,1000.0,3.2626657295324454e-14,3.28426414588205e-14
5,1000.0,1.5967462057804647e-14,2.3898849698314835e-14
5,1000.0,1.1130615668729197e-14,5.438959822042073e-16
5,1000.0,1.3941855222546866e-14,1.3294799035177408e-14
5,1000.0,1.887457508919893e-14,1.9832946550269e-14
5,1000.0,1.45727080831198e-14,7.678217678187206e-15
5,1000.0,1.998697481871432e-14,2.1533061058899178e-14
5,1000.0,1.1159922965777857e-14,8.240966470538675e-15
5,1000.0,2.2561305349953887e-14,2.0615260171205816e-14
5,1000.0,9.118574702256018e-15,1.2161883888976235e-15
5,1000.0,1.1840204542958245e-14,9.532672547654352e-15
5,1000.0,7.497746345290186e-15,4.8505439383863616e-15
5,1000.0,2.4744975947301896e-14,3.1719753794801504e-14
5,1000.0,1.2159045784918027e-14,1.989072298992559e-14
5,1000.0,2.4865079924611076e-14,2.4423241150439866e-14
5,1000.0,6.393188222769894e-15,6.778000218929523e-15
5,1000.0,6.1285919957063075e-15,1.719950113979703e-16
5,1000.0,1.202161876938748e-14,4.108725273333526e-15
5,1000.0,3.1011452567015475e-14,3.1530021158923276e-14
5,1000.0,1.728642562526213e-14,1.8780760555861843e-14
5,1000.0,2.5636105025938323e-14,2.055586250003438e-14
5,1000.0,3.552713678800501e-15,6.143858259662686e-15
5,1000.0,1.53532243923338e-14,7.293075245363009e-15
5,1000.0,1.8637202508158963e-14,1.599461132891869e-14
5,1000.0,4.148518842991736e-14,4.034584688453002e-14
5,1000.0,1.2058064753249078e-14,1.2340966676651855e-14
5,1000.0,8.277232002212144e-15,2.0865105129590074e-15
5,1000.0,1.6742884693523257e-14,1.4637523255262675e-14
5,1000.0,2.4148001597220666e-14,1.962125643356713e-14
5,1000.0,9.347128459776074e-15,5.851201866846837e-15
5,1000.0,1.0660916232656426e-14,3.7669132632253364e-15
5,1000.0,1.6198302313447042e-14,2.1439438610879087e-14
5,1000.0,1.8793160671605037e-14,1.585497991830928e-14
5,1000.0,1.4782318354593403e-14,3.624159774613951e-15
5,1000.0,7.149698361352146e-15,8.865254247508759e-15
5,1000.0,7.700979401369567e-15,7.768388458966724e-15
5,1000.0,2.1392531356332478e-14,2.624521205336372e-14
5,1000.0,2.5058646127559528e-14,3.0191044925589e-14
5,1000.0,7.71233507140764e-15,8.477336165661603e-15
5,1000.0,2.3723052724006348e-14,2.516324832641764e-14
5,1000.0,2.3853006684496917e-15,2.9243367197813474e-15
5,1000.0,2.974685089463629e-14,3.344481215071806e-14
5,1000.0,1.7785758994027375e-14,1.4185157574001412e-14
5,1000.0,1.6322015453198508e-14,1.7735791100395786e-15
5,1000.0,3.800791407964896e-15,2.312357633066557e-15
5,1000.0,3.064537334844551e-14,2.757969191881465e-14
5,1000.0,4.0304643457878364e-14,4.09658154790539e-14
5,1000.0,7.954033228414699e-15,1.0145519059632639e-14
5,1000.0,1.7844430626737895e-14,1.4737139070004728e-14
5,1000.0,3.55106183803817e-14,2.6059751184194726e-14
5,1000.0,3.834424885613553e-14,3.443882474006859e-14
5,1000.0,8.881922973795145e-15,5.212139428636632e-15
5,1000.0,2.315255592497279e-14,1.4189675306234037e-14
5,1000.0,1.8522566464772998e-14,2.025699191324664e-14
5,1000.0,1.3604287159795055e-14,1.3786448939146277e-14
5,1000.0,2.971949044870564e-14,2.778256311924467e-14
5,1000.0,7.006378166906656e-15,8.030220957181695e-15
5,1000.0,1.6190995632333962e-14,2.0415428697258944e-14
5,1000.0,9.508591930440763e-15,9.145839111150175e-15
5,1000.0,5.040216893988333e-15,8.600753815612418e-15
5,1000.0,3.92736589196039e-14,3.563577254985199e-14
5,1000.0,4.718904983170552e-15,2.6953507933142494e-15
5,1000.0,2.792911605912102e-14,3.0450889810984557e-14
5,1000.0,1.921526337807251e-14,1.6363572602754828e-14
5,1000.0,7.21029811064657e-15,2.015597594235568e-15
5,1000.0,1.5534555406204026e-14,1.204006030282557e-14
5,1000.0,3.92109648572573e-14,2.7656633823797292e-14
5,1000.0,5.2936570104020864e-14,4.9274094335325935e-14
5,1000.0,1.7985407400896002e-14,3.767240465246646e-15
5,1000.0,1.521127096144954e-14,1.8279544795453468e-14
5,1000.0,4.2223520054579615e-15,3.155846784686366e-15
5,1000.0,6.2677965091415005e-15,8.218650437240236e-16
5,1000.0,1.9557642920591604e-14,1.4735633496485353e-14
5,1000.0,3.4256848502448915e-14,3.006876684877688e-14
5,1000.0,1.6587787186393758e-14,1.4371964628080835e-14
5,1000.0,2.559144748301274e-14,3.396890589332256e-14
5,1000.0,2.9584850194916854e-14,2.933653790845387e-14
5,1000.0,1.5809825357013834e-14,1.5249469961209768e-14
5,1000.0,6.859705022552598e-15,5.433291284991772e-15
5,1000.0,3.7849455275375793e-14,1.8432377250842456e-14
5,1000.0,2.0608861602750442e-14,2.340412282293861e-14
5,1000.0,3.0605447862421965e-14,3.1179996465592724e-14
5,1000.0,1.73876663737821e-14,1.638261888340258e-14
5,1000.0,1.637720085286689e-15,8.036665142642833e-16
5,1000.0,5.444622457435256e-15,5.617333549722722e-16
5,1000.0,4.652096785782283e-14,4.383151502442697e-14
5,1000.0,1.9829465908274315e-14,2.1030507889329413e-14
5,1000.0,1.7033875122872168e-14,1.4892887707365646e-14
5,1000.0,5.555776103039152e-15,8.240069006177664e-15
5,1000.0,1.0097537917721119e-14,5.768888059150691e-16
5,1000.0,1.5447108709951332e-14,1.2780108968067592e-14
5,1000.0,1.056895000363306e-14,5.935697109812244e-15
5,1000.0,1.2819110238969473e-14,1.6604646396287096e-14
5,1000.0,3.772667873329178e-14,3.447827945837559e-14
5,1000.0,3.4431236241637502e-15,5.019878040466092e-15
5,1000.0,1.4731199525337842e-14,3.887683359787525e-15
5,1000.0,1.2412670766236364e-15,1.719950113979703e-16
5,1000.0,4.6590122639540785e-14,4.31353293120715e-14
5,1000.0,3.999577483145542e-15,3.0457365623660454e-15
5,1000.0,4.252893302508365e-15,5.639233568644062e-16
5,1000.0,8.327708828377838e-15,4.488377810198422e-15
5,1000.0,3.6945746859643746e-14,3.234337111792169e-14
5,1000.0,4.7808451679359875e-14,4.048123442657787e-14
5,1000.0,8.725533686551378e-15,3.622799098848097e-15
5,1000.0,8.353127980990026e-15,1.9660667424029526e-15
5,1000.0,1.7617039104994497e-14,1.1347761101469087e-14
5,1000.0,5.1143987473819046e-14,4.9939875324506116e-14
5,1000.0,5.8140080657598296e-15,6.932096009116123e-15
5,1000.0,3.2110444502826855e-14,3.292240913135542e-14
5,1000.0,4.8983764556039837e-14,4.855928184517103e-14
5,1000.0,2.356289807845935e-14,1.8610199345411912e-14
5,1000.0,3.64050238815546e-14,3.5260305728314854e-14
5,1000.0,2.4320524392675304e-14,2.4225259744280482e-14
5,1000.0,3.85616753570382e-15,2.957447427535774e-15
5,1000.0,3.757753159944019e-14,3.814361821516639e-14
5,1000.0,1.505595052813294e-14,1.4250005535620107e-14
5,1000.0,4.3973802359166134e-15,4.555703829080536e-15
5,1000.0,3.175548387137778e-14,3.602436779707711e-14
5,1000.0,1.5158996724416847e-14,1.620438869763772e-14
5,1000.0,2.0319689903949755e-14,1.9516445048334244e-14
5,1000.0,3.667219752374789e-14,3.708543763320392e-14
5,1000.0,3.042254192289908e-14,1.787610770703141e-14
5,1000.0,1.5206084048222074e-14,1.5398757331295304e-14
5,1000.0,1.3531337010514728e-14,1.4238063825528636e-14
5,1000.0,4.100316822212988e-15,3.537763601400907e-15
5,1000.0,2.096388015277565e-14,2.6754486065634505e-14
5,1000.0,4.161485559260061e-15,3.735038429623961e-15
5,1000.0,2.69238583150503e-14,3.107601309355666e-14
5,1000.0,1.326965013881847e-14,9.511702532540365e-15
5,1000.0,5.565307834364599e-15,7.108895957933346e-16
5,1000.0,3.85616753570382e-15,2.2513176843895223e-15
5,1000.0,1.9491418931274328e-14,2.0687241755803417e-14
5,1000.0,1.8931174554243084e-14,2.3113126249291097e-14
5,1000.0,3.6912870364454084e-14,3.2411059280379053e-14
5,1000.0,3.094779290660556e-14,3.054130516278379e-14
5,1000.0,2.931699409815494e-14,2.9609213049286347e-14
5,1000.0,2.54306514045846e-14,1.7855202997551068e-14
5,1000.0,5.300312159409414e-15,3.5648360614542624e-15
5,1000.0,4.816883990175911e-15,6.2846861057879836e-15
5,1000.0,1.7612210783834523e-14,2.015842190752971e-14
5,1000.0,2.8696720365253054e-14,2.9979187689272495e-14
5,1000.0,2.364957466428725e-14,2.401225304687906e-14
5,1000.0,1.1432278673248826e-14,1.2761867585253166e-14
5,1000.0,2.1187349133535925e-14,2.1014266686279224e-14
5,1000.0,1.2368103746479064e-14,7.330162918166701e-15
5,1000.0,6.166287021510819e-15,8.916134685145097e-15
5,1000.0,4.806770814240197e-14,4.9505889148066406e-14
